ReviewDate,Comment_id,ReviewDesc,ReviewerName,Rating,product_name,Product_ids
2018-12-11,9999,"Flower bouquet which you delivered is extremely awesome. Thank you for your excellent service.
",varshith,5,BTS A True Hug,15843
2019-06-14,12913,"superb taste and they designed it very well I ordered on sister birthday. 
",nani,5,BTS Butterscotch delight,6558
2019-04-10,10966,"It was defining moment to me and you guys delivered it at the nick of time. I’m completely speechless. Thank you guys for the unseen efforts….
",priya,5,Pop Me Balloon Surprise,18006
2019-03-10,10617,"Really nice bouquet. On-time delivery. Thank you Bookthesurprise
",latha,5,BTS Perform My Love,15812
2019-01-04,10278,"I gifted it to my husband he really impressed. We love your services. Thanks again.
",Sonu,5,Years of Togetherness,17249
2019-04-22,11127,"I just went on the super-easy website and mixed & matched until I had created my dream wedding cake. How easy is that? the fruits in that were incredible. the whole cake taste was fantastic……. thanks to bookthesurprise.. 
",sowjanya,5,BTS Fruit Of Forest,6558
2018-12-18,10124,"Thanks for delivering the fresh cake. Nice service. Thank you
",Fathima,5,BTS Chocolate Delight,5982
2019-02-12,10465,"Delivered Flowers are beautiful. We are happy with your service. Thank you.
",Ankitha,5,BTS Romantic Love,15858
2019-05-24,12208,"excellent gift
",mamatha,5,Photo In a Jar,17223
2019-03-22,10745,"I can’t tell you how much I like pink colour flowers. I order for my sister. she is also like these flowers. good delivery
",lilly,5,BTS Beautiful Pink Combination,15863
2019-06-27,13214,"i simply love this. I have ordered this cake on my fathers birthday
",vamshi ,5,BTS Dark Chocolate Magic Cake,18282
2019-05-31,12452,"excellent mug super design
",harsha ,5,Hey Hot-Tea,17268
2019-04-24,11239,"awesome my wife loves it and was so surprised….
",vinith,5,Photo In a Jar,17409
2019-05-04,11711,"i love the design of the photograph and the quality was fantastic.
",vani,5,Momentous Milestones,17743
2019-03-22,10750,"I never forgot about this event. I simply loved it. I refer this team in my all family functions. perfect timing and good work
",grace,5,Helium 3 Anniversary Surprise,4721
2019-04-17,11044,"Really good. Must have it to gift your family. Happy with service and response team.
",kalyan,5,All Veg – You Are Always Mine,22871
2019-06-14,12925,The merchandise has not yet arrived ,govind,3,You Are My Soymate,17368
2019-03-02,10593,"Best gift to convey love with these flowers. Nicely delivered by the person and the flowers are very fresh.
",bala,5,BTS Perfect Charm Bouquet,17141
2019-11-27,17867,"I bought the product for another 25 days and has not yet arrived, without even having any information about your referral. ",Priyanka,1,Rakhi Special – Photo Flim Book,18623
2019-06-17,13109,"impressive design great quality.
",bhanu,5,Momentous Milestones,17229
2019-03-29,10831,"good work. good delivery. I gifted to my brother. he felts very happily and  yummy tasty
",sukanya,5,BTS Fruit Of Forest,18128
2019-04-22,11101," It looked awesome and tasted so good. All the guests loved it! I would highly recommend her to my friends.
",swetha,5,Gem Topped Vanilla Cake,18128
2020-02-28,35597,"Nice flowers.Thank you and I will definitely use again😍
",viratpatel,5,BTS Charming Red Roses,15822
2019-04-03,10867,"wow! I cant share my happiness about this sur[pse from my daughter. great job BTS team
",prasadh rao,5,Taaffeite Anniversary Surprise,16771
2019-06-27,13262,"nicely written great design.
",sravanthi,5,Comical Love Cards,17375
2018-12-06,9882,"Low quality product, ridiculously small size.  I regretted the purchase ",Anonymous user,1,BTS Dark Chocolate Magic Cake,6524
2019-05-17,11949,He expected a higher product. ,akhil,2,Majestic Father’s Day Surprise,18350
2019-04-04,10881,"I never expect this balloon gift. it is beautiful and I felt happy. my parents surprised me on my birthday. good service BTS team
",suvarna,5,Blow Me Balloon Gift Box,33232
2019-01-05,10306,"It was awesome and thanks for the fastest delivery.
",Likitha,5,All About You – Personalized Cushion,17277
2019-04-08,10939,"I surprised my grandfather with this cake on his birthday. thank you, team, for good delivery.
",Tharan,5,BTS Heart Chocolate Cake,6134
2018-12-13,10050,"Fresh flowers delivered. Thank you.
",Prasanth,5,BTS Pretty In Pink,15868
2018-12-26,10203,I did not receive this request ,syamala,2,BTS A True Hug,15843
2019-03-13,10651,"I want to thank you for your delivery. I love this flavour. good job
",bunty,5,BTS Butterscotch delight,6100
2018-12-10,9947,"Thanks for delivering such a tasty cake with perfect on-time delivery.
",Varun,5,BTS Chocolate Fantasy Cake,18128
2019-05-18,12031,"My sister loves hyderabad.I want surprise with this gift.I never expect like this way. Good work team
",prabakar,5,Hyderabadi – Kiraak Hyderabadi,17357
2019-01-11,10353,"This was really too beautiful. We loved it because in one frame we got all the memorable moments of us. Thank you so much.
",Jai,5,Momentous Milestones,17743
2019-03-02,10601,"Best gift to present for our dear ones. All-time memories in a single picture such a nice idea.
",pravallika,5,Photomosaic – You Are My Precious,17764
2019-04-22,11151,"Good product availability at reasonable prices and delivered in good time.
",naveen,5,BTS Perfect Charm Bouquet,17141
2018-12-19,10140,"Lovely flowers all packaged up and sent and delivered with care. Would highly recommend Bookthesurprise.
",Ranjith,5,BTS Lovely Pink,15838
2019-05-31,12428,"excellent gift to give 
",raghava,5,Your Name in Dictionary,17575
2019-04-26,11335,"the fruits in that were very good I love the taste of the cake
",sravan,5,BTS Mixed Fresh Fruit Cake,18282
2019-04-25,11282,"excellent experience i never had these type of experience .i felt happy
",keerthana ,5,Platinum Anniversary Surprise,4680
2019-06-29,13338,"I checked information that there was unforeseen in delivery and in the post shows that the address is incorrect, however, the address is correct:  R. Professor Pimenta da Veiga, 955 - AP201 / CEP31.170-190 ",rashmi,1,BTS Heart Shaped Black Forest Cake,18128
2019-05-03,11683,"an excellent gift and excellent design. super duper gift I have presented this gift to my sister.she said wowww.all my relatives said wow.
",siri,5,Single Bust Miniature,16740
2019-11-27,17703,"It was amazing. I Liked it
",Priyanka,5,My Majes-tea Mug,17263
2019-04-26,11371,"super satisfied with the delivery
",raghava,5,BTS A True Hug,17651
2019-01-05,10305,"My son got this gift with 2.5 months, at that time he didn't care about it. Now with 3 months he is starting to like it. The engine noise for the abdominal movement is really loud, but doesn't bother him and you can turn off the individual functions.",Gnani,4,Monogram Cushion,17281
2019-01-11,10347,"This was too beautiful. We love it. Thanks for the quick delivery.
",Sowmya,5,You Are My Soymate,17368
2018-12-20,10172,"WOW! It’s so beautiful. Really it’s a nice gift from Santa Claus. Thanks
",Akhilesh,5,Mug from Santa Claus!,17147
2019-03-29,10831,"good work. good delivery. I gifted to my brother. he felts very happily and  yummy tasty
",sukanya,5,BTS Fruit Of Forest,15863
2019-02-11,10460,"I love this cake a lot. Nice customer service.
",Sameer,5,BTS Dark Chocolate Magic Cake,6524
2019-04-08,10934,"Beautiful promises, very pretty but returned twice and always defective after a few days, she stops constantly... damage",Raunak,1,Exhilarating Retirement Surprise,34915
2019-11-27,17728,"Very nice gift
",Priyanka,5,Jigsaw Puzzle Surprise!,18516
2018-12-06,9896,"Thanks for delivering fresh flowers with on-time delivery.
",Keerthi,5,BTS Beautiful Pink Combination,15863
2018-12-20,10178,I bought a + accessory kit so I received a central and a control  see what had in the shopping distrition is to see what I lack  4 Sensors Magnetic XAS 4000 1 Siren for Alarm Central 1 Battery ,Sriya,1,Red Reindeer Christmas Cushion,17181
2019-02-11,10455,"Everyone at the party enjoyed the cake and gave you many compliments. We will definitely be using you again! Great service.
",Ram,5,BTS Lemon Blueberry Cake,6032
2019-05-24,12231,"the taste was fantastic . i love the pineapple flavour
",harini,5,BTS Pineapple Awe,6134
2019-05-20,12054,"This is very nice idea.I surprised my loved once.Thank you team for good delivery
",Teja,5,Open When Letters,17184
2019-11-27,17711,"Brilliant surprise
",Priyanka,5,Gift A Mini Biopic,18500
2019-05-07,11803,"great beautiful flowers.
",devender ,5,BTS Beautiful Pink Combination,15863
2018-12-11,9985,"The birthday cake was very unique and beautiful. It tasted as good as it looked. Good service. Thank you
",Surekha,5,BTS Dark Chocolate Magic Cake,6752
2019-03-21,10713,"thank you for your delivery. perfect in timing. I love flowers very much.
",sana,5,BTS Memorable Expression,15868
2018-12-19,10132,"I went to the Lannister stores to buy on the site Lannister thinking to be confident mere mistake, sent me packaging with a note I do not know if and and true, the product did not come and paid for the money. ",Praveena,1,BTS Beautiful Pink Combination,15863
2019-07-08,13501,"I have received this little gift for my daughter, but I have a problem I can't adjust the plush..I have changed the batteries as indicated, once I press on the belly of the gift she makes music and swells her belly 30 seconds and stops..Maybe someone will have a solution?Thank you in advance",RAVI,3,Surprise Whatsapp Audio Wishes,18502
2019-07-02,13462,"that was an awesome surprise.we have made a surprise to my friend on his birthday.
",vamshi,5,Light Up The Sky,18190
2019-01-09,10307,"It’s beautiful. I like it. Thanks for the fast delivery.
",Karan,5,My Cup Of Tea,17259
2019-02-11,10458,Very cute little plush offered for Christmas,Dheeraj,4,BTS Butterscotch delight,6558
2019-03-26,10755,Good.,ruthvika,4,Taste The Darkness(The Secret Supper),16199
2019-05-18,12022,"It is amazing contract with your loved one.I like very much.good work BTS team
",Mary,5,Comic Friendship Contract,17192
2019-02-25,10545,"It was the best apology gift…Great execution
",Prasanna,5,Open Me – Apology Gift,18377
2018-12-12,10009,"I would like a coherent position as the arrival of my product, because since the 11th was to have arrived and even hopje nothing, I can not even track !! ",Pallavi,1,BTS Blueberry Cake,18282
2019-05-27,12259,"excellent the surprise was excellent 
",kranthi,5,Balloons & Memories,5
2019-07-08,13493,"IT WAS MORE THAN WHAT I EXPECTED AND DELIVERY WAS SUPER I REACHED NEXT DAY
",GOPI,5,The Magic Mirror!,18540
2018-12-18,10118,Much lower this product did not like ,Uma,1,BTS Heart Shaped Black Forest Cake,6362
2019-11-27,17809,"It was really a great surprise mug and gift
",Priyanka,5,Mug With Surprise For Bhai,18812
2019-04-24,11229,"I bought thinking that the paint kit was original as it is in the advertisement! However, I saw that I was fooled! The lid was already turned down, the seal was glued, the packaging is much thinner than origin ",swetha,1,BTS Beautiful Pink Combination,15863
2019-06-10,12764,"i love the flavour and taste of the cake was awesome.great on-time delivery.
",prakash,5,BTS Lemon Blueberry Cake,15928
2019-06-15,13029,"First time I have problems with Lannister. I believe it is not common, given my purchase history. I hope you do not repeat;) ",manisha,2,Comical Love Cards,17375
2019-05-06,11739,"I really thank you very much for the balloons unlimited.thanks bts
",harsha,5,Hug Me – I Love You Gift,17616
2019-05-04,11711,"i love the design of the photograph and the quality was fantastic.
",vani,5,Momentous Milestones,17229
2019-03-26,10765,"it was very nice. thank you, team. good work
",sudha,5,"Balloons, You & Pikachu!",34903
2019-05-20,12054,"This is very nice idea.I surprised my loved once.Thank you team for good delivery
",Teja,5,Open When Letters,17184
2019-01-03,10262,"Nice gift for this Valentine’s day and the design is too beautiful. Good service
",charan,5,Romantic Love Contract,17186
2019-03-02,10594,"Really yummy and fresh cake recieved. Actually i really enjoyed that’s i am recommending this by telling my experience. Worthable
",pragnath,5,BTS Choco Velvette Cake,5932
2018-12-19,10139,"Flowers were great, arrived on time and in good condition.
",Bharathi,5,BTS Perfect Charm Bouquet,17141
2019-06-27,13268,"The gift switches off directly again and the breathing movement no longer works. In addition, the light flickered (if it worked) when the gift didn't cause any problems. Unfortunately, the product was not bought directly via AMAZON so I don't get it replaced. Must now send it back and buy it again - but is now 7 euros more expensive. Very a pity!",kavitha ,3,Photo Film Book,17507
2019-05-20,12049,"Wow@ I never expect this mug. Whole love story put on one mug. Its vey beautiful.Thank you BTS team
",Radhika prasad,5,My Cup Of Tea,17259
2019-06-04,12603,"i love the design. it was really fantastic 
",nani ,5,Love Abstract Cushion,17507
2021-03-26,38897,"Awesome and brilliant work u people have done thanks
",sandeep,5,Silver Birthday Surprise,34196
2019-01-19,10388,"It looks amazing. We love this a lot. Thanks for delivering quickly.
",Suma,5,Lovers Lamp,17314
2019-04-30,11523,"the super surprising gift my parents ordered on my birthday.Fantastic
",hemanth,5,"Balloons, You & Pikachu!",33686
2019-04-26,11339,"i love chocolate cake its simply superb
",anu,5,BTS Dark Chocolate Magic Cake,6558
2018-12-06,9902,"These pink roses are extremely super. We liked your service. Thanks for the on-time delivery.
",Harshad,5,BTS Pretty In Pink,15868
2019-11-26,17450,"Canceled my purchase one day before the delivery, I called Lannister and the attendants did not know what was happening, a mess, now I'm waiting to see if it will be charged ",Priyanka,1,BTS Mixed Fresh Fruit Cake,6524
2018-12-18,10126,"Found a great place to order cakes from..! Utterly delicious and super tasty
",Kiranmai,5,BTS Butterscotch Tickle,6168
2019-04-02,10851,"I love this chocolate flavour. good delivery. thank you, team.
",sandeep,5,BTS Chocolate Delight,6032
2019-04-22,11158,"product was fresh and a new exciting idea seethrough box of roses, I thought I would never do anything other than a traditional, bunch,” Hassle free experience. Friendly service and flowers delivered promptly.
",chandu,5,BTS Wonderful Twenty,15817
2018-12-12,10011,"The taste of this cake is nice. Their service too good. Thanks for the whole team.
",Chintu,5,BTS Heart Shaped Black Forest Cake,18282
2019-04-24,11235,"very pretty and came right on time. thanks !!!!!!
",swetha,5,Pikachu – I Choose You,17354
2019-05-18,12010,"I like very much chocolates.Nice gift.Perfect delivery team.
",shalika,5,Chocolate Pop – Gift Inside Chocolate,17433
2019-05-31,12422,This baratheon is bad has no clerk for not receiving complaints ,devender,1,Couple Personalized Pillow Set,22938
2019-01-05,10297,"Nice design. I like it.
",Tejaswi,5,My Cup Of Tea,17259
2018-12-13,10055,My product was not delivered ,Preethi,1,BTS Perform My Love,15822
2019-05-22,12116,"Its a big surprise to my brother on his anniversary celebration from me. He surprised a lot. Good work and Good team
",Dharani,5,Surprise In Your Car,5309
2018-12-26,10207,"Simply fabulous service with fresh flowers
",Sujana,5,BTS Memorable Expression,15868
2018-12-13,10049,"Nice service. Trust them. Flowers are fresh.
",Thomas,5,BTS Pretty In Pink,15833
2019-04-02,10852,"I bought 3 LED plates, 2 smart ralos and 2 luminaries. One of the ralos came broken, compromising the functionality of it, and the 2 luminaires simply were not delivered. And so far nothing ",prerana,1,Classic Red Velvet Cake,5882
2019-04-26,11390," great design I loved it. the photos were assigned very well. the frame was  grand looking
",lovely,5,Photomosaic – You Are My Precious,17764
2019-05-02,11582,"Only one product was delivered only, the invoice came to only one product, but the purchase was two products. ",harsha,3,Ride on Porsche,5433
2019-11-27,17745,"I ordered this surprise gift for my dad. He was really happy
",Priyanka,5,Certificate for Dad,18429
2019-03-14,10662,"I surprised my mother. I love my mother a lot. my mothers felt happy when she saw photos on the frame. this is only because of a bookthesurpruise team. thank you so much.
",lovely,5,Berry Much Love,17185
2019-03-13,10654,"good delivery, good work, perfect timing. I love flowers
",sandhu,5,BTS Beautiful Carnation Bunch,15848
2019-11-27,17699,"his was too beautiful. We love it. Thanks for the quick delivery.
",Priyanka,5,You Are My Soymate,17368
2019-05-10,11858,"great . i loved it .i order this on my brother’s birthday. the whole surprise was very excellent with the cake and gifts.
",sravana,5,A Day Full of Surprises,18182
2019-06-27,13186,"outstanding surprise .iam really happy with the service .excellent my son felt very happy with this surprise
",govind ,5,Surprise for Little Monsters,5
2018-12-13,10055,"The figure is 27 cms. tall, and the coating is very soft. It includes options of 30 minutes of music and sound effects and lights to facilitate the baby's sleep. The sound volume is adjustable. It works with 4 batteries of type AA 1.5 volts that are included. Manufacturing is Chinese, with good finishes and good quality. Given its sound options, you have to try which one is most pleasing to the baby. I think it is a good choice.",Preethi,4,BTS Perform My Love,15822
2019-11-26,17381,The right package did not come ,Priyanka,1,A Day Full of Surprises,18188
2019-04-16,11028,"Overall I’m very happy with my purchase. I feel I received a good quality item that matched the description provided and was very reasonably priced. I was also impressed with how quickly the pillow arrived following me placing the order. The design was great…
",swetha ,5,Cuddle Pillow,17352
2019-11-27,17695,"I received the email asking if I received my product, but it has already passed the delivery time and I have not received my product yet, and says that if I do not respond to the email would be given as a product delivered. ",Priyanka,1,Pikachu – I Choose You,17354
2019-05-03,11652,"the surprise was simply superb. They have surprised with a lot of gifts. the cake taste was really fantastic. I don’t have words to say its simply that is the memorable day of my life.
",harsha,5,Ultimate Kiddie Joy,5
2019-04-10,10982,"i like it very much . i enjoyed alot with my friend .that was amazing experience i never it in my childhood days also…
",karthik,5,Experience Pottery,18118
2019-06-07,12639,"Hello guys, It was an amazing experience, beyond my expectation.
",naveen,5,Avion Joy Ride Surprise,16092
2019-01-11,10332,"NIce mug with good design. I like it. I gifted it to my partner he likes it a lot. Thanks again.
",Anjana,5,My Majes-tea Mug,17364
2019-11-27,17851,I did not get in the color that was in the advertisement ,Priyanka,3,Single Miniature Bobble Head,16721
2019-02-20,10507,"Awesome bouquet. Your services are too good.
",Gulras,5,BTS Perform My Love,15822
2018-12-10,9928,Stops often when he has weight on it...,Balu,2,BTS Chocolate Delight,17918
2019-04-24,11225,Unfortunately I received the product that is a pitted fated solution with the empty and damaged bottle ,ravi,1,BTS Amezing Carnation Carnival,15853
2018-12-18,10122,I bought the clock and did not come what I asked and everything indicates that it is fake. Did not like. ,Roshan,1,BTS Chocolate Truffle Cake,6032
2019-05-20,12052,"I love my mother very much. I want to tell her birthday wishes and my love. I surprise my mother with this 
",Prasanthi,5,Name in the Frame,17240
2019-04-24,11229,"I did not receive the product to which I ordered! I got another one, which was not of my least interest in the place. ",swetha,1,BTS Beautiful Pink Combination,17141
2018-12-13,10052,"Tell you that this teddy is designed for babies up to about 2 or 3 months, I tell you this because the device that controls the sound control unit is in the back and only prevents access to that place a velkro, so it is not ideal for babies who already use their hands effectively. But on the contrary for babies that mobility is scarce is a very good teddy, since the sounds that they produce can calm the baby, highlighting the sound of the mother’s heart, is really achieved. The teddy is soft, detachable, and at the same time can be washed without any problem. Mattel’s teddyney is ideal to place it in the crib and calm the little one, so that his rest is excellent. Of course say that the teddy bear is a nurse that is asleep. My experience with this product has been positive.",Rohit,4,BTS Amezing Carnation Carnival,15853
2019-04-03,10878,"wow!!! I cant share my happiness. we enjoyed a lot. I love the teddy. my husband surprised with this. good work BTS team
",pooja,5,Hug Me Balloon Surprise Box,18081
2018-12-11,9980,The store asked for almost 1 month to deliver and still delayed the delivery of the product.  And we are without receiving the product. . . ,Srinu,2,BTS Heart Chocolate Cake,6558
2019-11-27,17706,Probable motive - transport stoppage ,Priyanka,3,Cuddle Pillow,17352
2019-01-11,10333,"Beautifully designed thanks for the whole team for your special efforts.
",Lavanya,5,My Cup Of Tea,17259
2019-11-27,17702,"The print was really done great. I am happy with it
",Priyanka,5,My Cup Of Tea,17259
2019-05-10,11864,"the surprise balloon box was really fantastic.
",devender,5,Open Me Surprise Balloon Box,18184
2018-12-06,9889,"Tasty cake with perfect in time delivery. Excellent service. Thank you so much.
",swetha,5,BTS Chocolate Fantasy Cake,6752
2019-02-18,10485,"Thanks for delivering such a tasty cake for us that too midnight.
",Sheethal,5,BTS Pineapple Awe,6032
2019-06-13,12813,"how awesome it was. greatly managed surprise gifts were awesome.
",prakash,5,Giant Gift Box – The Ultimate Joy,18120
2018-12-13,10046,"Flower bouquet which you delivered is extremely awesome. Thank you for your excellent service.
",Ramakrishna,5,BTS Beautiful Pink Combination,15863
2018-12-12,10002,"It looked and tasted perfect, our guests loved the cake. We’ll be visiting you soon for another order. Thank you
",Madhu,5,BTS Butterscotch Tickle,6134
2018-12-19,10141,The product I received is totally different from the cover of what sells directly in a bookstore store. The cover is very weak. But the printed is good. ,Akshitha,2,BTS Romantic Love,17669
2019-11-26,17193,"Wonderful surprise
",Priyanka,5,Germanium Birthday Surprise,15964
2019-04-08,10939,"I surprised my grandfather with this cake on his birthday. thank you, team, for good delivery.
",Tharan,5,BTS Heart Chocolate Cake,18282
2019-04-29,11418,"an outstanding gift for anniversary parents felt very happy by this gift…
",kavya,5,Hug Me – Anniversary Surprise,17629
2019-03-29,10834,"it is an unforgettable day. very nice. I enjoyed a lot with my wife 
",harshini durga,5,The Great Escape,33149
2019-05-31,12446,"super cushion with personalised photo 
",devender ,5,Monogram Cushion,17281
2019-03-13,10651,I bought ISO X and received Nitro Hard ,bunty,1,BTS Butterscotch delight,6558
2019-02-11,10455,"Everyone at the party enjoyed the cake and gave you many compliments. We will definitely be using you again! Great service.
",Ram,5,BTS Lemon Blueberry Cake,6134
2019-01-10,10322,"It’s cool. Looks good. Nice design.
",Prasad,5,Dead Cool – Chilling In Love,17362
2019-06-07,12691,"Very good experience was amazing. mind blowing 
",kishore,5,Milk Bath For Couple,18000
2019-06-17,13117,"i love the taste the design was fantastic
",ramu,5,Classic Red Velvet Cake,15928
2019-03-28,10815,"I like dark chocolates. good service. thank you BTS team
",richaaa,5,BTS Dark Chocolate Magic Cake,6558
2018-12-19,10142,"Lovely flowers arrived on time. Will definitely recommend to friends.
",Gulshan,5,BTS Memorable Expression,15868
2019-11-27,17740,"I loved the surprise gift
",Priyanka,5,Chocolate Pop – Gift Inside Chocolate,17433
2018-12-11,9980,"I received the film and it came all sealed, but at the time of putting it was with problems, scratches on the screen and lack of glue around, that is, poor product. ",Srinu,2,BTS Heart Chocolate Cake,6134
2019-04-24,11249,"Everything was perfect. The whole experience was good.
",sai charitha,5,Message At Your Doorstep,18118
2019-11-26,17465,"Beautiful and colourful flowers. I loved it
",Priyanka,5,BTS Lovely Pink,15838
2018-12-13,10068,"Everything perfect
Good work
",Roshan,5,BTS Wonderful Twenty,15817
2019-03-22,10745,"I can’t tell you how much I like pink colour flowers. I order for my sister. she is also like these flowers. good delivery
",lilly,5,BTS Beautiful Pink Combination,17141
2019-11-26,17442,The product has not yet arrived in my house. ,Priyanka,1,Supreme White Delicacy,5932
2019-02-12,10469,"Thanks for delivering Fresh flowers. Nice bouquet.
",Reshma,5,BTS A True Hug,15843
2019-11-26,17220,"One of the best surprise for children.
",Priyanka,5,Ultimate Kiddie Joy,5
2019-07-06,13470,"Such a nice idea, I really wondered with this gift. thank you bookthesurprise
",sahiti,5,Surprise Whatsapp Audio Wishes,18502
2018-12-06,9877,"Awesome services and too tasty cake.
",Shanmukh,5,BTS Choco Velvette Cake,5832
2019-02-11,10461,"Good service with perfect on-time delivery.
",Trishika,5,BTS Chocolate Truffle Cake,6134
2019-05-24,12212,"One of the gifts has already given up the spirit. It was for the grandchildren. There were tears that one already does not work. Since I am not on site, I can also do nothing, send back etc. - A replacement would have been very good. Now we have a sad child.",akhila,3,Jar Of Nothing,17396
2019-03-13,10649,"good work. good delivery. I gifted to my sister. she felts very happily and  yummy tasty
",buddy,5,BTS Chocolate Truffle Cake,6134
2018-12-12,10012,"Nice cake well prepared with fresh fruits. Good service
",Minusha,5,BTS Fruit Of Forest,15863
2019-05-18,12031,"My sister loves hyderabad.I want surprise with this gift.I never expect like this way. Good work team
",prabakar,5,Hyderabadi – Kiraak Hyderabadi,17370
2019-06-14,12941,"Looks great thank-you so much
",tarun,5,Chocolate Pop – Gift Inside Chocolate,17433
2019-05-30,12388,"super surprise event they felt very happy 
",veena,5,Exhilarating Retirement Surprise,34915
2018-12-06,9906,"Thanks for delivering such beautiful flowers. With your flowers, our occasion became more exciting. We love your service.
",Sujan,5,BTS Perform My Love,15822
2019-06-17,13103,"outstanding surprise .iam really happy with the service
",vanitha,5,Chocolate Pop – Gift Inside Chocolate,17433
2019-11-26,17474,"Amazing and delicious cupcake
",Priyanka,5,BTS 6 Cookie & Cream Cupcakes,22514
2019-02-12,10463,"Company simply did not deliver the product, I can not cancel the purchase and was charged ... I demand immediate solution and values extort. ",Krithika,1,BTS Memorable Expression,15868
2019-01-02,10249,The worst purchase I've ever done in Baratheon ,Sagar,2,Photo Easels,22898
2019-03-14,10666,"I love this flavour. I surprised my mother on her birthday. my family enjoyed a lot. thank you, team.
",keerthana,5,BTS Blueberry Cake,6752
2019-03-18,10692,"I like very much. I surprised my family for a welcome to India. my family enjoed a lot. thank you, team. you did a great job
",jyothi,5,Dreamland Joy Ride Surprise,18242
2019-06-07,12693,"Hello guys, It was an amazing experience, beyond my expectation.i loved it a lot. excellent ill try next week.  
",vinay,5,Horse-Trekking,18276
2019-04-17,11077,Buy 2 shiny blue minecraft swords. I received only 1 (one) and 45cm. I want to receive the two acquired swords and the size they were sold and paid. ,jay kiran,1,Jar Of Nothing,17396
2019-04-22,11135,"Bought these lovely flowers for my friends birthday. The colour of roses are fantastic Great service, I will be using them again for sure..
",prabha,5,BTS Desirable Yellow Roses,15879
2019-11-27,17784,The product did not come according to the advertisement ,Priyanka,1,Sibling Love – Customized App,18704
2019-04-24,11227,"affordable price
",prakash,5,BTS Pretty In Pink,15868
2019-11-26,17460,"Really happy with the quality and the delivery time of the flowers.
",Priyanka,5,BTS Beautiful Carnation Bunch,15848
2019-11-26,17450,"Such a nice cake with full of fresh fruits on it. I really loved it
",Priyanka,5,BTS Mixed Fresh Fruit Cake,15894
2019-11-27,17782,"Excellent surprise gift
",Priyanka,5,Surprise Gift Box For Sibling,18687
2021-03-26,38896,"thank u hubby for your surprise and thanks bookthesurprise team to making my day sooo special
",Deepthi anuganti,5,Silver Birthday Surprise,34196
2019-03-26,10778,"I want to surprise, my sister, because she got a rank in 1st. I surprised my sister with a beautiful gift
",lusy,5,Open Me – Send Congratulations,22938
2019-02-11,10458,"I bought 2 (two) Tablet QBEX Zupin TX120 7 ""4GB Dual Core Android 4.2 Black and received only 1 (one). The invoice presents 2 units, but in the sealed box there was only 1 (one). I consider myself stolen. ",Dheeraj,1,BTS Butterscotch delight,6134
2019-03-30,10844,"wow!!! I can’t say about this cake because I like the butterscotch flavour. it is very yummy and super
",neeraja,5,BTS Butterscotch Tickle,6168
2019-06-14,12950,"Awesome….makes you happy when you see the final customised product!
",yash,5,Name A Star,18111
2021-03-26,38859,"Brilliant surprise
",Sai teja,5,Ruthenium Birthday Surprise,18942
2019-04-24,11231,"affordable price with good delivery
",divya,5,BTS Desirable Yellow Roses,15879
2019-07-15,13531,"Simple and a lovely gift
",Mohan,5,Happy Rakhi Card,18646
2019-06-17,13072,"Awesome surprise .the gift was fantastic with superb balloons. nice good I felt very happy
",jashwanth,5,"Balloons, You & Pikachu!",5278
2018-12-17,10102,"These flowers look very pretty. Thanks for delivering fresh flowers.
",Jitendar,5,BTS Memorable Expression,15868
2019-07-02,13466,"excellent I love this homemade cake superb taste it was.
",varun,5,BTS Mixed Fresh Fruit Cake,6558
2019-05-18,12005,"i kike very much this gift.Thank you BTS team for good delivery on perfect timing
",jansi j,5,Brew-Tiful Love,17266
2019-04-26,11335,"the fruits in that were very good I love the taste of the cake
",sravan,5,BTS Mixed Fresh Fruit Cake,6362
2019-06-29,13320,"it was a great surprise gift superb design and excellently written.
",manisha,5,My Cup Of Tea,17259
2018-12-11,9989,"It looked and tasted perfect, our guests loved the cake. We’ll be visiting you soon for another order. Thank you
",Thanusri,5,BTS Fruit Of Forest,6524
2019-11-27,17932,"I loved the quality of the card. Thank you BTS
",Priyanka,5,SANTA’S SECRET WALLET,17155
2019-06-01,12520,"fantastic taste i love it  
",naveen,5,BTS Mixed Fresh Fruit Cake,6558
2019-03-22,10737,"The product was delivered without being in suitable packaging, which damaged the product. ",moulabhi,1,BTS Chocolate Delight,5882
2019-11-26,17407,Did not deliver the bought sheets ,Priyanka,1,Hug Me – Anniversary Surprise,17629
2019-05-31,12394,"excellent i love it 
",geethika ,5,Name A Star,18111
2018-12-11,9995,Separate deliveries ... All the request has not yet arrived ,Rithish,3,BTS Beautiful Pink Combination,15863
2019-06-27,13218,"Good work of creativity. superb taste.Thanks!!
",varun ,5,Box Full Of Kisses,17186
2019-05-28,12325,"superb i loved it alot great taste superb 
",sindhu,5,BTS Chocolate Delight,17918
2019-02-18,10487,"Great service.
",Lalli,5,BTS Vanilla Chocolate Cake,6066
2019-01-09,10307,"It’s beautiful. I like it. Thanks for the fast delivery.
",Karan,5,My Cup Of Tea,17259
2019-11-27,17903,"Bad, no quality, horrible bum material, not worth 10 reais, totally pirate ",Priyanka,1,Funny Diwali Greeting Card,19026
2018-12-06,9884,"I have rated this product 
",Anonymous user,5,BTS Heart Shaped Black Forest Cake,6524
2019-03-19,10704,"I like very much pink colour. thank you for good delivery.
",kaivalya,5,BTS Lovely Pink,15838
